,STATE,DISTRICT,TEH_NAME,BLOCK_NAME,LAT,LON,SITE_NAME,SITE_TYPE,WLCODE,YEAR_OBS,MONSOON,POMRB,POMKH,PREMON,temp_pomrb,temp_premon,temp_monsoon,temp_pomkh,year,STATE_UT_NAME,rain_pomrb,rain_premon,rain_monsoon,rain_pomkh
201,TG,Nalgonda,Peddapuram,Damarcherla,16.73,79.65,Damarcherla1,Dug Well,W04071,1999,4.61,3.18,4.58,6.52,26.24566667,31.28166667,27.399,24.72833333,1999,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
202,TG,Nalgonda,Pitapuram,Peddavuru,16.72916667,79.21111111,Peddavoora,Dug Well,W04973,1999,7.81,6.35,8.02,7.99,26.24566667,31.28166667,27.399,24.72833333,1999,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
203,TG,Nalgonda,Jajireddygudem,Jajireddygudem,17.33472222,79.50833333,Aravapalle,Bore Well,W03848,1999,17.1,8.21,13.05,13.23,26.24566667,31.28166667,27.399,24.72833333,1999,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
204,TG,Nalgonda,Ramannapet,Ramannapeta,17.33333333,79.08333333,Valigonda,Dug Well,W04977,1998,3.38,4.88,5.15,10.15,27.33366667,32.997,28.08833333,24.63133333,1998,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
205,TG,Nalgonda,Jajireddygudem,Jajireddygudem,17.33472222,79.50833333,Aravapalle,Bore Well,W03848,1998,2.34,8.42,5,12.49,27.33366667,32.997,28.08833333,24.63133333,1998,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
206,TG,Nalgonda,Nutankal,Thungathurthi,17.375,79.625,Suryapet,Dug Well,W04971,1998,2.07,3,2.08,4.61,27.33366667,32.997,28.08833333,24.63133333,1998,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
207,TG,Nalgonda,Tirumalgiri,Thirumalgiri,17.47222222,79.42916667,Tirumalagiri2,Bore Well,W04984,1998,6.27,6.55,4.73,8.6,27.33366667,32.997,28.08833333,24.63133333,1998,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
208,TG,Nalgonda,Bhongir,Bhongir,17.51111111,78.85833333,Bhongir-PZ,Bore Well,W03935,1998,4.08,3.2,0.85,5.78,27.33366667,32.997,28.08833333,24.63133333,1998,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
209,TG,Nalgonda,Shaligowraram,Sali Gouraram,17.26527778,79.39166667,Adlur,Bore Well,W04148,1998,15.7,12.55,8.58,17.93,27.33366667,32.997,28.08833333,24.63133333,1998,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
210,TG,Nalgonda,Jajireddygudem,Jajireddygudem,17.3,79.53333333,A.ramannagudem,Dug Well,W04147,1998,6.38,6.39,2.4,'0,27.33366667,32.997,28.08833333,24.63133333,1998,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
211,TG,Nalgonda,Bibinagar,Bibinagar,17.42833333,78.86166667,Bhongir,Dug Well,W03936,1998,7.14,8.31,'0,'0,27.33366667,32.997,28.08833333,24.63133333,1998,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
212,TG,Nalgonda,Atmakur,Atmakur (m),17.475,79.16666667,M.atmakur,Dug Well,W04953,1998,10.77,10.3,'0,'0,27.33366667,32.997,28.08833333,24.63133333,1998,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
213,TG,Nalgonda,Yadagirigutta,Yadagirigutta,17.55,78.95833333,Yadgirigutta,Dug Well,W04991,1998,12.6,9.01,9.04,16.37,27.33366667,32.997,28.08833333,24.63133333,1998,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
214,TG,Nalgonda,Bommalaramaram,Bommalaramaram,17.56527778,78.73194444,B.Ramaram,Bore Well,W03937,1998,1.8,18.7,5.1,'0,27.33366667,32.997,28.08833333,24.63133333,1998,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
215,TG,Nalgonda,Turkapalle,M.turkapalle,17.625,78.85833333,Rustapur,Dug Well,W04987,1998,9.39,9.5,3.54,'0,27.33366667,32.997,28.08833333,24.63133333,1998,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
216,TG,Nalgonda,Turkapalle,M.turkapalle,17.58472222,78.8625,Yadgirigutta1,Bore Well,W04989,1998,7.73,5.35,4.66,10.74,27.33366667,32.997,28.08833333,24.63133333,1998,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
217,TG,Nalgonda,Rajapet,Rajapet,17.74027778,78.92222222,Rajapet,Bore Well,W04976,1998,13.7,12.4,11.1,14.82,27.33366667,32.997,28.08833333,24.63133333,1998,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
218,TG,Nalgonda,Munugode,Munugode,17.075,79.07638889,Munugodu,Bore Well,W04965,1998,7.57,7.4,6.78,8.65,27.33366667,32.997,28.08833333,24.63133333,1998,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
219,TG,Nalgonda,Munugode,Munugode,17.075,79.11166667,Gurrampadu1,Bore Well,W04393,1998,7.69,7.91,4.98,10.65,27.33366667,32.997,28.08833333,24.63133333,1998,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
220,TG,Nalgonda,Dowleswaram,Gundlapalle,16.54027778,78.70833333,G.palli(dindi),Bore Well,W04384,1998,17.85,16,12.15,'0,27.33366667,32.997,28.08833333,24.63133333,1998,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
221,TG,Nalgonda,Valigonda,Valigonda,17.45,79.01666667,Mothkur,Dug Well,W04990,1998,4.08,0.83,5.01,5.67,27.33366667,32.997,28.08833333,24.63133333,1998,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
222,TG,Nalgonda,Atmakur,Atmakur (m),17.46527778,79.14166667,M.atmakur1,Bore Well,W04954,1998,11.54,11.65,10.2,11.8,27.33366667,32.997,28.08833333,24.63133333,1998,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
223,TG,Nalgonda,Alair,Alair,17.65833333,79.04861111,Aler,Bore Well,W03847,1998,'0,9.04,'0,'0,27.33366667,32.997,28.08833333,24.63133333,1998,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
224,TG,Nalgonda,Turkapalle,M.turkapalle,17.65694444,78.79583333,M.turkapalli,Bore Well,W04986,1998,8.28,15.96,6.3,19.2,27.33366667,32.997,28.08833333,24.63133333,1998,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
225,TG,Nalgonda,Atmakur,Atmakur (s),17.225,79.69166667,S.Atmakur,Bore Well,W04955,1998,9.6,7.57,4.23,10.65,27.33366667,32.997,28.08833333,24.63133333,1998,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
226,TG,Nalgonda,Pochampalle,Pochampalle,17.34583333,78.80833333,Pochampalli,Dug Well,W04975,1998,10.86,'0,5.6,12.63,27.33366667,32.997,28.08833333,24.63133333,1998,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
227,TG,Nalgonda,Kethepalle,Kethepalle,17.16666667,79.5,Kethupally,Dug Well,W04388,1998,9.23,9.58,4.25,'0,27.33366667,32.997,28.08833333,24.63133333,1998,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
228,TG,Nalgonda,Suryapet,Suryapet,17.13333333,79.62361111,Suryapet1,Bore Well,W04980,1998,3.75,4.72,7.52,6.75,27.33366667,32.997,28.08833333,24.63133333,1998,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
229,TG,Nalgonda,Chityal,Chityal_nlg,17.18,79.09722222,Chityal,Dug Well,W04064,1998,8.92,7.68,5.98,10.48,27.33366667,32.997,28.08833333,24.63133333,1998,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
230,TG,Nalgonda,Kattangur,Kattangur,17.15,79.3,Atipamula,Dug Well,W03849,1998,3.48,4.8,2.22,'0,27.33366667,32.997,28.08833333,24.63133333,1998,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
231,TG,Nalgonda,Mote,Mothey,17.16833333,79.80666667,Mothey,Bore Well,W04961,1998,'0,0.83,0.67,6.03,27.33366667,32.997,28.08833333,24.63133333,1998,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
232,TG,Nalgonda,Narketpalle,Narketpalle,17.2,79.2,Narketpalli-new,Dug Well,W04970,1998,6.05,6.55,'0,'0,27.33366667,32.997,28.08833333,24.63133333,1998,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
233,TG,Nalgonda,Choutuppal,Choutuppal,17.25,78.91583333,Choutuppal1,Bore Well,W04066,1998,5.32,'0,16.5,5.4,27.33366667,32.997,28.08833333,24.63133333,1998,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
234,TG,Nalgonda,Amalapuram,Medlacheruvu,16.86666667,79.88333333,Huzurnagar,Dug Well,W04381,1998,1.04,1.74,1.6,3.27,27.33366667,32.997,28.08833333,24.63133333,1998,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
235,TG,Nalgonda,Rampachodavaram,Nidamanur,16.825,79.36944444,Nidamanuru,Dug Well,W04978,1998,3.32,3.89,2.77,4.55,27.33366667,32.997,28.08833333,24.63133333,1998,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
236,TG,Nalgonda,Rampachodavaram,Nidamanur,16.83055556,79.375,Nidamanuru1,Bore Well,W04979,1998,4.15,4.16,3.48,5.52,27.33366667,32.997,28.08833333,24.63133333,1998,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
237,TG,Nalgonda,Samalkota,Gurramkode,16.86666667,79.11388889,Gurrampadu,Dug Well,W04394,1998,5.73,6.25,'0,'0,27.33366667,32.997,28.08833333,24.63133333,1998,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
238,TG,Nalgonda,Suryaraopeta,Nampalle,16.85833333,78.925,Devarakonda1,Bore Well,W04074,1998,5.85,8.36,3,15.02,27.33366667,32.997,28.08833333,24.63133333,1998,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
239,TG,Nalgonda,Penpahad,Penpahad,17.00833333,79.65277778,Penpahad,Bore Well,W04972,1998,4.85,6.75,2.25,9.22,27.33366667,32.997,28.08833333,24.63133333,1998,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
240,TG,Nalgonda,Mungala,Munagala,17.04583333,79.83333333,Munagala,Dug Well,W04962,1998,1.13,3.14,3.8,5.86,27.33366667,32.997,28.08833333,24.63133333,1998,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
241,TG,Nalgonda,Munugode,Munugode,17.08333333,79.08333333,Mungod,Dug Well,W04964,1998,8.4,8.57,'0,'0,27.33366667,32.997,28.08833333,24.63133333,1998,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
242,TG,Nalgonda,Nakrekal,Nakrekal,17.09944444,79.41944444,Nakrekal,Dug Well,W04966,1998,9.7,'0,'0,'0,27.33366667,32.997,28.08833333,24.63133333,1998,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
243,TG,Nalgonda,Kanagal,Kanagal,16.94666667,79.20166667,Kanagal,Bore Well,W04387,1998,10.07,9.12,6.74,11.57,27.33366667,32.997,28.08833333,24.63133333,1998,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
244,TG,Nalgonda,Kodad,Kodad,16.93055556,79.95833333,Huzurnagar-2,Bore Well,W04389,1998,1.77,3.3,2.06,4.79,27.33366667,32.997,28.08833333,24.63133333,1998,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
245,TG,Nalgonda,Kodad,Kodad,16.99722222,79.96666667,Kodad-new,Dug Well,W04390,1998,1.94,2.78,1.97,4.06,27.33366667,32.997,28.08833333,24.63133333,1998,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
246,TG,Nalgonda,Tipparti,Thipparthi,16.975,79.46388889,Madugulapalli1,Bore Well,W04983,1998,14.47,14.06,6.92,16.51,27.33366667,32.997,28.08833333,24.63133333,1998,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
247,TG,Nalgonda,Mandapeta,Pedda Adiserla Palle,16.715,79.08444444,Angadipeta,Dug Well,W03850,1998,7.75,7.23,'0,'0,27.33366667,32.997,28.08833333,24.63133333,1998,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
248,TG,Nalgonda,Nalgonda,Nalgonda,17.05638889,79.26888889,Nalgonda-1,Dug Well,W04968,1998,0.93,2.13,2.47,3.33,27.33366667,32.997,28.08833333,24.63133333,1998,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
249,TG,Nalgonda,Mungala,Munagala,17.05166667,79.83666667,Munagala1,Bore Well,W04963,1998,0.37,1.32,1.75,7.16,27.33366667,32.997,28.08833333,24.63133333,1998,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
250,TG,Nalgonda,Suryaraopeta,Nampalle,16.88333333,78.97166667,Nampalli,Bore Well,W04981,1998,'0,7.5,2.93,9.72,27.33366667,32.997,28.08833333,24.63133333,1998,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
251,TG,Nalgonda,Kakinada,Devarakonda,16.69111111,78.91888889,Devarakonda,Dug Well,W04069,1998,6.86,7.73,3.9,'0,27.33366667,32.997,28.08833333,24.63133333,1998,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
252,TG,Nalgonda,Chinthapalle,Chinthapalle_nlg,16.79833333,78.82,Chintapalli-2,Bore Well,W04063,1998,14.35,11.97,5.96,13.89,27.33366667,32.997,28.08833333,24.63133333,1998,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
253,TG,Nalgonda,Chinthapalle,Chinthapalle_nlg,16.80277778,78.80055556,Chintapalli-1,Dug Well,W04062,1998,'0,'0,5.6,'0,27.33366667,32.997,28.08833333,24.63133333,1998,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
254,TG,Nalgonda,Kakinada,Devarakonda,16.64166667,79.06666667,Chennamnenpalli,Dug Well,W04068,1998,6.18,4.55,2.36,'0,27.33366667,32.997,28.08833333,24.63133333,1998,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
255,TG,Nalgonda,Garedapalle,Garedapalle,16.825,79.74861111,Kalamacheruvu,Bore Well,W04385,1998,4.25,5.22,4.28,9.79,27.33366667,32.997,28.08833333,24.63133333,1998,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
256,TG,Nalgonda,Garedapalle,Garedapalle,16.89166667,79.74166667,Kituvarigudem,Dug Well,W04386,1998,6.24,1.45,2.05,'0,27.33366667,32.997,28.08833333,24.63133333,1998,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
257,TG,Nalgonda,Miryalaguda,Miryalaguda,16.83333333,79.5,Thungapadu,Dug Well,W04960,1998,1.39,2.65,2.26,3.44,27.33366667,32.997,28.08833333,24.63133333,1998,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
258,TG,Nalgonda,Miryalaguda,Miryalaguda,16.83472222,79.60277778,Kondrapolu,Dug Well,W04392,1998,2.23,2.31,2.12,5.03,27.33366667,32.997,28.08833333,24.63133333,1998,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
259,TG,Nalgonda,Miryalaguda,Miryalaguda,16.89722222,79.53333333,Huzurnagar-1,Bore Well,W04391,1998,0.44,1.95,1.4,4.7,27.33366667,32.997,28.08833333,24.63133333,1998,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
260,TG,Nalgonda,Miryalaguda,Miryalaguda,16.875,79.56527778,Myrialguda,Bore Well,W04959,1998,4.01,'0,4.05,5.37,27.33366667,32.997,28.08833333,24.63133333,1998,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
261,TG,Nalgonda,Peddapuram,Damarcherla,16.725,79.64166667,Damaracherla,Bore Well,W04070,1998,4.32,2.76,1.93,5.63,27.33366667,32.997,28.08833333,24.63133333,1998,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
262,TG,Nalgonda,Peddapuram,Damarcherla,16.73,79.65,Damarcherla1,Dug Well,W04071,1998,2.69,3.21,2.43,6.66,27.33366667,32.997,28.08833333,24.63133333,1998,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
263,TG,Nalgonda,Pitapuram,Peddavuru,16.72916667,79.21111111,Peddavoora,Dug Well,W04973,1998,7.6,6.14,4.8,8.21,27.33366667,32.997,28.08833333,24.63133333,1998,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
264,TG,Nalgonda,Pitapuram,Peddavuru,16.73194444,79.20833333,Peddavoora1,Bore Well,W04974,1998,7.53,6.08,3.8,8.9,27.33366667,32.997,28.08833333,24.63133333,1998,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
265,TG,Nalgonda,Jajireddygudem,Jajireddygudem,17.33472222,79.50833333,Aravapalle,Bore Well,W03848,1997,10.65,5.27,7.31,8.56,25.51033333,31.44433333,28.049,25.91166667,1997,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
266,TG,Nalgonda,Pitapuram,Peddavuru,16.73194444,79.20833333,Peddavoora1,Bore Well,W04974,1997,5.35,5.55,6,6.48,25.51033333,31.44433333,28.049,25.91166667,1997,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
267,TG,Nalgonda,Tirumalgiri,Thirumalgiri,17.47222222,79.42916667,Tirumalagiri2,Bore Well,W04984,1997,8.28,4.27,8.92,7.08,25.51033333,31.44433333,28.049,25.91166667,1997,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
268,TG,Nalgonda,Bhongir,Bhongir,17.51111111,78.85833333,Bhongir-PZ,Bore Well,W03935,1997,7.61,8.54,2.53,5.18,25.51033333,31.44433333,28.049,25.91166667,1997,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
269,TG,Nalgonda,Shaligowraram,Sali Gouraram,17.26527778,79.39166667,Adlur,Bore Well,W04148,1997,13.7,8.62,12.94,11.19,25.51033333,31.44433333,28.049,25.91166667,1997,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
270,TG,Nalgonda,Jajireddygudem,Jajireddygudem,17.3,79.53333333,A.ramannagudem,Dug Well,W04147,1997,7.27,6.4,5.28,7.72,25.51033333,31.44433333,28.049,25.91166667,1997,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
271,TG,Nalgonda,Bibinagar,Bibinagar,17.42833333,78.86166667,Bhongir,Dug Well,W03936,1997,11.81,7.72,5.71,10.65,25.51033333,31.44433333,28.049,25.91166667,1997,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
272,TG,Nalgonda,Atmakur,Atmakur (m),17.475,79.16666667,M.atmakur,Dug Well,W04953,1997,11.14,7.25,10.68,9.1,25.51033333,31.44433333,28.049,25.91166667,1997,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
273,TG,Nalgonda,Yadagirigutta,Yadagirigutta,17.55,78.95833333,Yadgirigutta,Dug Well,W04991,1997,14.05,9.18,8.73,13.61,25.51033333,31.44433333,28.049,25.91166667,1997,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
274,TG,Nalgonda,Bommalaramaram,Bommalaramaram,17.56527778,78.73194444,B.Ramaram,Bore Well,W03937,1997,17.65,6.65,3.4,17.66,25.51033333,31.44433333,28.049,25.91166667,1997,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
275,TG,Nalgonda,Turkapalle,M.turkapalle,17.625,78.85833333,Rustapur,Dug Well,W04987,1997,11.68,6.36,9.58,9.9,25.51033333,31.44433333,28.049,25.91166667,1997,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
276,TG,Nalgonda,Turkapalle,M.turkapalle,17.58472222,78.8625,Yadgirigutta1,Bore Well,W04989,1997,9.55,3.2,3.68,7.4,25.51033333,31.44433333,28.049,25.91166667,1997,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
277,TG,Nalgonda,Rajapet,Rajapet,17.74027778,78.92222222,Rajapet,Bore Well,W04976,1997,13.76,8.22,12.9,10.5,25.51033333,31.44433333,28.049,25.91166667,1997,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
278,TG,Nalgonda,Munugode,Munugode,17.075,79.07638889,Munugodu,Bore Well,W04965,1997,8.12,6.54,7.15,7.74,25.51033333,31.44433333,28.049,25.91166667,1997,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
279,TG,Nalgonda,Munugode,Munugode,17.075,79.11166667,Gurrampadu1,Bore Well,W04393,1997,8.88,4.93,8.09,7.59,25.51033333,31.44433333,28.049,25.91166667,1997,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
280,TG,Nalgonda,Dowleswaram,Gundlapalle,16.54027778,78.70833333,G.palli(dindi),Bore Well,W04384,1997,14.8,11.35,14.91,13.34,25.51033333,31.44433333,28.049,25.91166667,1997,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
281,TG,Nalgonda,Valigonda,Valigonda,17.45,79.01666667,Mothkur,Dug Well,W04990,1997,'0,2.72,5.13,6.6,25.51033333,31.44433333,28.049,25.91166667,1997,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
282,TG,Nalgonda,Atmakur,Atmakur (m),17.46527778,79.14166667,M.atmakur1,Bore Well,W04954,1997,11.79,8.9,11.8,10.9,25.51033333,31.44433333,28.049,25.91166667,1997,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
283,TG,Nalgonda,Alair,Alair,17.65833333,79.04861111,Aler,Bore Well,W03847,1997,8,7.8,8.39,8.55,25.51033333,31.44433333,28.049,25.91166667,1997,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
284,TG,Nalgonda,Turkapalle,M.turkapalle,17.65694444,78.79583333,M.turkapalli,Bore Well,W04986,1997,15.64,10.4,14.8,15.35,25.51033333,31.44433333,28.049,25.91166667,1997,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
285,TG,Nalgonda,Atmakur,Atmakur (s),17.225,79.69166667,S.Atmakur,Bore Well,W04955,1997,10.92,10,10.1,11.58,25.51033333,31.44433333,28.049,25.91166667,1997,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
286,TG,Nalgonda,Pochampalle,Pochampalle,17.34583333,78.80833333,Pochampalli,Dug Well,W04975,1997,13.16,9.64,7.37,11.66,25.51033333,31.44433333,28.049,25.91166667,1997,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
287,TG,Nalgonda,Kethepalle,Kethepalle,17.16666667,79.5,Kethupally,Dug Well,W04388,1997,9.62,7.5,9.18,10.06,25.51033333,31.44433333,28.049,25.91166667,1997,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
288,TG,Nalgonda,Suryapet,Suryapet,17.13333333,79.62361111,Suryapet1,Bore Well,W04980,1997,6.17,4.43,6.82,5.4,25.51033333,31.44433333,28.049,25.91166667,1997,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
289,TG,Nalgonda,Chityal,Chityal_nlg,17.18,79.09722222,Chityal,Dug Well,W04064,1997,9.74,6.37,7.93,7.98,25.51033333,31.44433333,28.049,25.91166667,1997,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
290,TG,Nalgonda,Kattangur,Kattangur,17.15,79.3,Atipamula,Dug Well,W03849,1997,4.37,2.58,3.85,4.71,25.51033333,31.44433333,28.049,25.91166667,1997,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
291,TG,Nalgonda,Mote,Mothey,17.16833333,79.80666667,Mothey,Bore Well,W04961,1997,0.8,1.71,1.38,2.22,25.51033333,31.44433333,28.049,25.91166667,1997,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
292,TG,Nalgonda,Narketpalle,Narketpalle,17.2,79.2,Narketpalli-new,Dug Well,W04970,1997,6.4,5.2,5.34,9.27,25.51033333,31.44433333,28.049,25.91166667,1997,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
293,TG,Nalgonda,Choutuppal,Choutuppal,17.25,78.91583333,Choutuppal1,Bore Well,W04066,1997,7.28,5.88,4.45,6.57,25.51033333,31.44433333,28.049,25.91166667,1997,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
294,TG,Nalgonda,Ramannapet,Ramannapeta,17.33333333,79.08333333,Valigonda,Dug Well,W04977,1997,10.65,5.9,5.02,9.46,25.51033333,31.44433333,28.049,25.91166667,1997,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
295,TG,Nalgonda,Amalapuram,Medlacheruvu,16.86666667,79.88333333,Huzurnagar,Dug Well,W04381,1997,3.56,3.21,1.41,4.11,25.51033333,31.44433333,28.049,25.91166667,1997,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
296,TG,Nalgonda,Rampachodavaram,Nidamanur,16.825,79.36944444,Nidamanuru,Dug Well,W04978,1997,3.51,3.48,3.38,3.86,25.51033333,31.44433333,28.049,25.91166667,1997,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
297,TG,Nalgonda,Rampachodavaram,Nidamanur,16.83055556,79.375,Nidamanuru1,Bore Well,W04979,1997,4.65,4.4,3.43,5.06,25.51033333,31.44433333,28.049,25.91166667,1997,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
298,TG,Nalgonda,Samalkota,Gurramkode,16.86666667,79.11388889,Gurrampadu,Dug Well,W04394,1997,7.1,2.99,5.21,7.09,25.51033333,31.44433333,28.049,25.91166667,1997,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
299,TG,Nalgonda,Suryaraopeta,Nampalle,16.85833333,78.925,Devarakonda1,Bore Well,W04074,1997,12.8,5.6,6.75,10.2,25.51033333,31.44433333,28.049,25.91166667,1997,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
300,TG,Nalgonda,Penpahad,Penpahad,17.00833333,79.65277778,Penpahad,Bore Well,W04972,1997,8.2,5.7,5.74,8.1,25.51033333,31.44433333,28.049,25.91166667,1997,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
301,TG,Nalgonda,Mungala,Munagala,17.04583333,79.83333333,Munagala,Dug Well,W04962,1997,5.96,2.92,0.8,6.01,25.51033333,31.44433333,28.049,25.91166667,1997,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
302,TG,Nalgonda,Munugode,Munugode,17.08333333,79.08333333,Mungod,Dug Well,W04964,1997,'0,7.91,8.12,8.79,25.51033333,31.44433333,28.049,25.91166667,1997,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
303,TG,Nalgonda,Nakrekal,Nakrekal,17.09944444,79.41944444,Nakrekal,Dug Well,W04966,1997,'0,'0,5.49,'0,25.51033333,31.44433333,28.049,25.91166667,1997,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
304,TG,Nalgonda,Samalkota,Gurramkode,16.91666667,79.08583333,Chandur,Dug Well,W04073,1997,11.8,8.65,8.68,10.04,25.51033333,31.44433333,28.049,25.91166667,1997,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
305,TG,Nalgonda,Kanagal,Kanagal,16.94666667,79.20166667,Kanagal,Bore Well,W04387,1997,10.78,7.95,8.21,9.12,25.51033333,31.44433333,28.049,25.91166667,1997,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
306,TG,Nalgonda,Kodad,Kodad,16.93055556,79.95833333,Huzurnagar-2,Bore Well,W04389,1997,4.62,3.51,5.35,4.77,25.51033333,31.44433333,28.049,25.91166667,1997,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
307,TG,Nalgonda,Kodad,Kodad,16.99722222,79.96666667,Kodad-new,Dug Well,W04390,1997,3.79,2.31,2.14,3.4,25.51033333,31.44433333,28.049,25.91166667,1997,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
308,TG,Nalgonda,Tipparti,Thipparthi,16.975,79.46388889,Madugulapalli1,Bore Well,W04983,1997,15.5,12.32,13.68,14.22,25.51033333,31.44433333,28.049,25.91166667,1997,ANDHRA PRADESH,5.866666667,49,150.5,48.13333333
